F12	0.45976119
OXSM	1.17657595
NPIPA5	0.123085488
LARP1B	-0.253396545
PXDC1	-0.26090027
MNX1-AS1	0.01560651
LRR1	0.92354302
HEPH	1.508316608
TOLLIP	0.595988334
CIT	0.317030274
RALGAPA2	0.887088443
GLUD1	0.816795124
PLA2G16	0.675718296
SLC23A2	-0.46833282
KRT81	0.039414949
NLN	0.539491983
NEMP1	0.090207163
TMEM265	1.025249084
RAN	1.390840975
BACE1	0.324407457
COQ10A	-0.460687655
UBE3B	0.675718296
P3H2-AS1	0.794114053
ISG15	-0.434465483
MCTP1	-0.161469307
KIAA0355	0.503330961
ALDH1B1	1.11992945
CDK8	0.696469539
SNORA10	0.200677692
SMARCD2	1.078675532
ABLIM3	0.434465483
ZNF552	1.473988461
SNX15	0.999191949
MORC3	-0.084905643
TRMT1L	0.675718296
TMEM255B	0.512321795
EWSR1	0.267114917
TOP2B	0.451259743
CACYBP	1.728384316
RHEB	0.92354302
DLGAP1-AS1	1.95456405
CNOT11	1.265235835
MCIDAS	-0.128746135
POLR3H	-0.521264042
GAS6	0.771797224
POLQ	1.265235835
RITA1	3.085829206
ADARB1	0.090207163
CITED1	1.475416525
NDUFB2	1.869286406
SOCS5	0.095559116
RPF1	1.674955795
AGAP5	1.148013983
ARHGAP32	0.760773468
EPDR1	1.311311427
SLC5A1	1.787538915
OSER1-AS1	0.188289768
NDUFB11	0.851513651
DUSP11	1.049810952
VKORC1	0.049183382
AKAP13	0.175946367
APC	-0.034602353
INTS1	0.512260907
SPINT2	0.246626057
METTL1	0.816795124
ACSF3	0.45976119
LMF2	0.1578427
NME1	0.548717858
CDC42EP2	0.503330961
NINJ1	0.635208497
PURA	0.362242871
ACTL6A	0.476975118
DEK	1.051740645
KDM2A	0.146044191
BCKDHA	0.302462635
EVI5	0.111920452
SNRPB2	1.11992945
GNA12	0.123085488
UCHL1	0.138487197
GTF2H2B	-0.401698455
HIST1H4H	0.324958728
MDP1	-0.117477026
ZNF490	0.317030274
FAAP100	0.111920452
SNW1	0.887088443
CHIC2	-0.117477026
CMC2	1.457057749
ANKMY2	0.288141395
ZNF506	0.675718296
NOL7	0.887088443
MSH5-SAPCD1	0.476975118
GNG10	0.044275202
METTL21B	0.253396545
SSU72	0.084905643
NUBP2	0.760773468
PTPRN2	0.839846795
SAP30BP	0.354547841
BLOC1S3	0.521264042
LAMP3	0.049183382
RALGDS	0.899141018
ZMYM6NB	0.665467739
MRPS27	0.451259743
CD47	0.084905643
DDX28	0.029837145
ARPC3	1.133912688
SPATA7	0.760773468
ZNF140	0.059144613
AGAP9	0.53034089
ZNF383	-0.039414949
OTUD6A	0.794114053
CARKD	0.260226045
HLA-DMA	0.534456935
ARL6IP4	1.407173341
TUBA1C	0.40978867
KIF3A	-0.175946367
RBM15B	0.875133612
PYCR1	-0.128746135
KIF2C	0.006712594
NUDT8	0.899141018
DNAJB11	0.863275638
TTC37	0.45976119
PHF3	0.362242871
SMIM20	1.038440013
ASAH1	0.1794853
RRM1	0.370002697
WDR76	0.220127185
TTC21B	0.1578427
SETD2	0.595988334
KRT20	0.760773468
ATXN2	0.302462635
GORASP2	0.875133612
C19orf57	0.625284104
ATRAID	1.295819437
AKR7A3	1.148013983
UBE2G2	1.012166756
RBM28	-0.074452762
FMR1	0.595988334
ZNF714	0.169857272
NDUFV1	1.16223463
OTUD1	0.260226045
IMPA2	1.525718547
POLR2J2	-0.128746135
CYP2J2	2.392001259
KIF18A	0.163822822
ELK3	-0.111920452
PEMT	0.665467739
PIGV	0.246626057
HNRNPK	0.760773468
SNORD89	0.249182377
MAP4K2	-0.503330961
PRDX4	0.385718428
WAPAL	0.182090425
TOP3B	-0.059144613
CCS	0.595988334
HILPDA	1.932897564
POLR2I	2.260301561
CEBPA	1.473988461
DDX52	0.182090425
SMYD4	-0.140225184
SH3GLB1	0.324407457
TBC1D2B	0.370002697
RNF5P1	1.440279714
CAMK2D	-0.188289768
DERL2	0.002226135
ASF1B	1.491074007
RNF114	1.457057749
PPIL2	0.686052008
OVGP1	2.954523986
DCDC2	0.749838479
CTNND1	0.163822822
HS1BP3	0.494473687
PDSS1	1.374653225
SDHC	0.986323602
STRADA	-0.117477026
FKBP2	1.869286406
FOXN3	0.331847406
ICA1	0.771797224
PAQR7	-0.503330961
PCED1B	1.578904276
PPME1	0.999191949
BLVRB	0.576849674
CHST14	-0.863275638
KBTBD7	0.07965427
RBX1	0.548717858
IQCB1	0.851513651
PDLIM5	0.696469539
RCOR2	0.011244854
ARL2	1.220337618
OXCT1	-0.339350517
IFIT2	-0.346917194
TRAIP	1.561009921
GRWD1	0.717558772
FAM57A	1.695159038
FTSJ3	0.346917194
DNASE1L1	0.309715463
WDR36	0.054139761
HDAC4	0.738991517
PXMP4	0.331847406
LRFN3	-0.342485637
ZNF133	-0.213646504
ERMP1	0.58638021
SSFA2	0.151916593
EIF6	0.92354302
DSCC1	0.10641547
PKP1	0.4068841
CUTA	0.1578427
MPV17L	1.295819437
SMURF2	-0.188289768
MAPK9	0.134459267
TSTD2	0.717558772
TNRC6A	0.339350517
EIF3B	0.558019062
RBM5	0.760773468
CASP4	-0.024772207
PRPF39	0.002226135
RNPS1	0.935894296
WWC1	0.288141395
TBC1D13	0.288141395
TRIM65	0.317030274
EEA1	1.038440013
ZNF268	0.126891692
YTHDF1	0.451259743
SHH	0.709485072
PRRC2B	-0.064198212
UCK1	0.095559116
WNK1	0.10641547
CEMIP	1.038440013
HSPA8	0.40978867
GNB1	0.084905643
CSRNP1	0.220127185
SEC13	2.137015815
COMMD2	0.034602353
PTPRS	0.020166629
FLNB	0.226665137
LOC730183	0.88693905
ING4	0.059144613
KLHDC3	0.385718428
SOHLH2	0.663058202
C11orf71	0.58638021
HMGXB3	0.288141395
SNX12	0.948347016
SUSD1	0.146044191
ENTPD8	1.232992699
VWA9	0.260226045
AIMP1	0.163822822
B4GALT3	0.717558772
NOMO2	0.728231854
NCDN	-0.393675188
NXF1	0.558019062
FIBP	0.539491983
DTWD1	0.451259743
GGA3	0.309715463
CRY1	-0.117477026
KLHL20	0.615439684
PLCG2	-0.331847406
AHI1	0.576849674
RNF149	0.267114917
SPEN	0.111920452
MUC12	0.986323602
NDUFB5	1.038440013
BBS4	-0.034602353
RUFY3	-0.948347016
RRP7BP	0.128746135
LOC653653	0.233260703
GMPS	0.675718296
TAZ	0.782910497
MIA3	-0.015823175
SPIRE1	0.090207163
TRMU	0.020447822
TMEM14B	0.426171731
IL17RA	0.111920452
FAR2	1.133912688
TP53	0.151916593
KDELC2	0.253396545
PARP14	-0.044275202
GGCX	0.10641547
SLC25A43	0.665467739
TPPP	0.417946278
NFIL3	1.390840975
KIAA0930	0.816795124
RAB4A	1.065152103
PEPD	1.374653225
FAM13B	0.002226135
TRAPPC8	0.46833282
PPP1R26	0.025119057
MRPL3	0.899141018
LOH12CR1	1.652200557
CCNYL1	0.417946278
RPSAP58	-0.111920452
EMB	0.492441635
ZNF689	0.213816324
WDTC1	0.696469539
PRKCD	1.311311427
CHCHD1	1.578904276
ILVBL	0.986323602
RAB27A	0.393675188
GOLGA3	0.665467739
MAP6D1	-0.516199153
SRSF8	1.025249084
MTFR1L	0.302462635
ZCCHC7	0.911292238
MTMR14	1.295819437
KATNBL1	-0.134459267
H2AFV	0.738991517
DR1	0.476975118
CRABP2	-1.295819437
ERLIN2	0.512260907
EDN1	0.53034089
HPS1	1.235175449
CEP78	-0.002226135
CTC1	-0.288141395
PRRC2C	0.655299683
DDX20	0.476975118
C15orf61	1.106063001
HRSP12	0.521264042
CHP2	2.96656285
GOSR2	0.451259743
CHEK2	0.393675188
WDR19	-0.140225184
LCK	0.856333764
CRYBB2P1	0.029837145
FOXQ1	0.239914227
DCTPP1	1.423652259
CAPZA1	0.760773468
CDC20	-0.011244854
MLPH	0.239873857
ATP11A	0.426171731
SMARCA2	0.281072224
RP2	0.029837145
TNFAIP8	0.400915555
LNX1	0.635208497
TNNC1	1.17657595
PIM1	0.615439684
CABIN1	1.065152103
MATR3	0.169857272
PAX8	0.309715463
ALCAM	0.100961789
UBE2L3	1.374653225
MALSU1	1.911465726
ARHGAP5-AS1	1.056730883
NAIP	0.194544719
PSMC3	0.696469539
TMEM218	0.236565411
TMC7	0.100961789
C9orf72	0.084905643
AAK1	-0.226665137
GADD45G	0.851513651
FILIP1L	0.635208497
ASB3	0.200855605
NPLOC4	0.011244854
CDCA7L	-0.567396147
SMAGP	1.133912688
KBTBD2	0.385718428
PLEKHB2	0.011244854
RC3H2	-0.095559116
ALDH1L1	-0.094281582
IDH2	1.843053158
KLHL23	0.706971566
SLC9A8	0.521264042
PTP4A2	1.17657595
AGAP4	0.239914227
MAX	1.543282177
CCDC142	0.370002697
SH3YL1	0.875133612
CCDC59	1.440279714
ZDHHC5	0.655299683
ARL17A	-0.117477026
TMEM238	2.039450486
ZNF696	0.020447822
ORC1	1.038440013
MYL6B	-0.07965427
EEF2K	0.595988334
FOXM1	0.655299683
DKK4	1.280324523
MAPK14	0.605674627
PYCR2	0.295271406
RELL2	0.194544719
MECR	0.40978867
RECQL4	0.034602353
APOBEC3B	0.655299683
SNORA67	-0.712757221
ZNF445	0.1578427
XKR8	-0.267114917
POM121	0.53034089
MCF2L-AS1	0.863275638
FANCA	0.426171731
CLDN23	0.803229016
NCOA3	0.354547841
TGFB2	-0.095559116
NUCB2	0.049183382
LHFPL2	0.442827998
EXO1	0.675718296
ORC5	1.065152103
CYP27A1	1.025249084
TTC7A	0.370002697
RYK	0.069300835
PITPNA-AS1	2.624196329
HEXDC	0.863275638
AAAS	2.786470228
PTOV1-AS2	0.10641547
CEBPB	0.331847406
ETV5	-0.253396545
RNF215	-0.973560676
RNF44	1.250141017
RPIA	0.986323602
HIST2H2AA4	0.302462635
VIPR1	1.265235835
TRIM34	0.58638021
CEP72	0.476975118
MRPS26	0.494473687
TMEM87A	0.346917194
IQCH-AS1	0.362242871
RGS2	-0.281072224
PCYT2	0.655299683
GTF2F2	0.58638021
IWS1	0.417946278
MDC1	0.451259743
PIGQ	0.207222756
ABCA3	-0.686052008
RELA	0.706971566
PKD1	0.074452762
GEMIN6	1.374653225
ABHD12	0.58638021
PRSS23	0.476975118
RRP9	0.771797224
LOC101927374	0.288141395
SPA17	2.089796882
EFCAB14	0.706971566
SYBU	1.767621741
SOX2	1.046408813
CMTR2	0.233260703
TMEM161B	0.128746135
ANKRD11	-0.182090425
OSTF1	1.078675532
EXO5	0.503330961
MBP	0.295271406
LRPPRC	0.986323602
UCK2	0.728231854
AHDC1	0.095559116
DHODH	0.655299683
RWDD1	2.856069611
USP42	0.738991517
SPATS2	0.738991517
SNX16	0.595988334
SLC37A1	0.385718428
ARPC4	1.767621741
PLK3	-0.1440885
VIM	0.151916593
DNASE1	0.717558772
ERC1	0.40978867
ARFGEF3	1.265235835
PAQR8	0.728231854
IL13RA2	0.374480444
USO1	-0.006712594
BOLA2	2.475664498
USP33	0.188289768
SNX2	0.123085488
LDLRAD3	1.250141017
AK6	1.423652259
ADAM10	-0.069300835
CES2	2.137015815
ELK4	0.220127185
SLC25A4	-0.207222756
SHROOM3	0.151916593
SURF6	0.655299683
SPATC1L	-0.413067132
POLDIP2	1.374653225
MTR	0.226665137
TMEM201	-0.034602353
PGS1	0.220127185
PMS2P4	0.567396147
FEZF1-AS1	-0.078517848
KIF20B	1.17657595
ZNF22	0.384958431
DST	0.738991517
PAPD5	0.151916593
ZFYVE16	0.064198212
TARS2	0.911292238
SMEK2	1.092312101
WTAP	0.851513651
CENPN	1.191039296
MAD2L1BP	0.948347016
TMEM120B	-0.128746135
ZNF674-AS1	1.358608208
CBFA2T2	0.706971566
CDKN1A	0.595988334
RPS10P7	0.417946278
ZRANB1	0.434465483
FRYL	0.362242871
VAV2	0.317030274
API5	0.354547841
ABHD12B	0.213816324
MDH2	2.392001259
URB1-AS1	0.635208497
PSMA3	1.311311427
PTGES2	0.738991517
RNF214	0.339350517
HSPB1	0.128746135
FBXW5	0.749838479
LOC100129034	1.543282177
NDFIP1	0.548717858
IFIH1	0.034602353
HOMER2	0.095559116
KLK7	0.385718428
COMMD4	0.485688574
FAM134B	1.106063001
SLC6A20	0.839846795
FAM83H	0.339350517
SLC39A1	0.169857272
SDHD	1.596967817
RAP2C	0.288141395
SLC29A3	0.887088443
HULC	0.494863373
PEX7	0.521264042
PIGF	1.652200557
C6orf15	0.745194166
ORMDL1	0.40978867
LRRC49	0.377827741
CDK20	-0.730179227
APMAP	0.521264042
ZNF814	-0.117477026
LRRC23	-0.095559116
LYSMD4	0.567181351
MRPL12	0.875133612
NPAT	0.015823175
CNP	0.728231854
PPP2R5B	-0.151916593
PDGFB	-0.233260703
MRPS28	1.250141017
HCFC1R1	0.595988334
BUB1B	0.100961789
MANEAL	-0.020447822
C2orf70	1.135028683
DDX17	0.302462635
ADNP2	-0.302462635
NPEPL1	0.370002697
CLCN7	0.309715463
RHOU	0.899141018
C21orf58	0.935894296
SSR2	0.567396147
HSPA13	-1.106063001
ANKZF1	0.935894296
ADD1	0.069300835
WFDC2	0.12447176
FAM103A1	0.233260703
FAM89B	0.625284104
DCAF5	-0.246626057
HARBI1	0.463289928
WASH7P	0.760773468
ADCK5	1.078675532
SUMF2	0.309715463
TINAGL1	0.426171731
PPIH	2.311897877
PTPRG	-0.002226135
FAM173B	1.439836624
RSL24D1	0.346917194
FA2H	0.548717858
CUL5	-0.090207163
LINC00938	0.838394204
SLC7A5	-0.45976119
OIP5-AS1	1.295819437
WDR73	0.239914227
STAG3L2	1.265235835
PSMB5	0.451259743
TOMM40	1.191039296
SUPT16H	0.169857272
CCNC	0.220127185
SLC39A8	1.038440013
DPH3P1	0.175946367
ESD	0.339350517
TRMT10B	0.339350517
LINC00847	0.207222756
TMSB10	1.311311427
PIGU	0.738991517
LCOR	0.717558772
IPO11	-0.1578427
YIPF5	0.317030274
CNOT1	0.175946367
TNFRSF14	0.213646504
UNKL	-0.059144613
B3GLCT	0.084905643
LIPG	0.797459057
ARL3	0.875133612
SLC39A9	0.625284104
SNHG8	-0.200855605
RBM12B	0.034602353
WDR83	0.58638021
AURKAIP1	0.675718296
UPK2	0.337308216
SNORD35B	-0.054957466
ATP5SL	0.887088443
PCGF2	-0.40978867
CCDC68	0.309715463
U2SURP	-0.002226135
PLEKHA2	0.539491983
ADI1	0.362242871
ZNF576	1.205626048
EPC1	0.200855605
PHC3	0.53034089
AIM1L	0.576849674
RILP	1.976470347
C4orf29	0.054139761
NLRP2	0.782163153
SUPT4H1	0.049183382
CMC4	0.899141018
EPT1	0.339350517
POPDC3	-0.011131968
RPL11	1.561009921
OAS1	1.295819437
C22orf39	0.40978867
UST	-0.503330961
TYSND1	1.078675532
BABAM1	1.148013983
IFI16	-0.036623459
CLIP1	0.267114917
KDM6B	0.548717858
FRMD3	-0.115786173
ZNF300	-0.378415396
METRNL	0.53034089
TMA7	2.563306287
AGBL5	0.025119057
ATP2B1	0.006712594
KIF13B	0.645213481
DPP3	0.875133612
BFSP1	0.217022628
STX18	3.413832665
EIF2S2	0.521264042
TSPAN13	0.794114053
UBR5	0.246626057
PAQR6	-0.134459267
PTMA	1.457057749
HARS2	0.863275638
PSIP1	-0.011244854
KLC4	0.839846795
AKIRIN1	0.175946367
PSMD1	1.16223463
ANKRD16	0.53034089
MSANTD4	-0.054139761
TMEM70	0.485001028
MRPS14	0.887088443
KIF21A	0.151916593
TRPV1	-0.054139761
RHOBTB2	0.331847406
RNF7	0.675718296
TOMM7	1.578904276
DECR1	0.426171731
ACOT7	0.370002697
FZD2	-1.235175449
FRA10AC1	0.738991517
MMAB	1.025249084
FAM134C	0.059144613
MRPL13	0.302462635
FAM83H-AS1	1.012166756
MCUR1	0.935894296
HSH2D	0.324407457
PINX1	1.473988461
PKIB	0.935894296
NUDT14	0.828274229
SLC3A2	-0.576849674
MOB4	0.100961789
PTGS2	-0.306302387
PSMG1	2.113264639
PISD	-0.117477026
NMRK1	0.605674627
SPAG4	0.029423532
ZDHHC21	0.158514364
NEDD1	0.302462635
RCOR3	0.169857272
FAM114A1	-0.074452762
UBC	0.686052008
RINT1	0.686052008
STT3A	0.213646504
TNFAIP8L1	0.521264042
TMEM104	0.128746135
YEATS4	0.260226045
RBBP4	0.385718428
EXOC3-AS1	0.553034641
KLC1	-0.049183382
CFL2	-0.665467739
MPPE1	0.069300835
GTF2E2	0.675718296
BBS10	0.049183382
ZNF652	0.370002697
HYPK	1.457057749
TRIM5	0.059144613
DENND2D	1.390840975
LTB4R	0.267114917
JMJD7	0.706971566
FAM25A	-0.042419068
WBSCR27	0.025119057
MRPS5	2.235011688
MRPS18C	0.354547841
ZNHIT6	0.696469539
PDE6A	0.576849674
SNRPA1	1.407173341
SNUPN	0.567396147
CLEC11A	0.123085488
CHDH	3.127907707
CNTD2	0.01560651
FAM86B3P	1.191039296
C1QTNF1	0.521264042
RHOG	0.794114053
ELAC2	-0.146044191
ZNF275	0.512260907
LINC00857	0.717558772
ARF3	2.04368332
CEBPA-AS1	1.76765354
KLHL9	0.267114917
PARD6B	0.163822822
ZNFX1	0.805408665
TSPO	0.128746135
HUS1	1.473988461
FBL	2.235011688
LACTB2	0.605674627
BLOC1S5	0.46833282
NOD1	0.999191949
STXBP6	0.655299683
MED12	0.706971566
YBX3	0.213646504
TRIP10	-0.039414949
NOMO1	0.054139761
C20orf96	0.034602353
ZNF23	0.401698455
SERPINB9	-0.064198212
GTF2E1	0.46833282
SYTL4	0.054139761
PLA2G2A	1.869286406
DOPEY1	0.655299683
RPL12	1.652200557
PRKDC	0.10641547
ROCK2	0.476975118
LINC01003	0.243197106
DGKA	1.092312101
PIP5K1C	0.370002697
MSX1	0.253396545
MPHOSPH9	0.494473687
FIS1	0.794114053
MRPL49	0.973560676
HOMER3	-0.706971566
DTD1	0.986323602
OVOL2	0.828274229
RAB3IP	0.948347016
PIK3C3	-0.084905643
NCAPG	0.253396545
KRT7	-0.006621516
STK38L	1.407173341
C5orf22	0.92354302
TXNDC11	0.339350517
CALB2	-0.666366732
WDR77	1.16223463
EMC1	-1.423652259
KIAA1279	0.317030274
RAD23A	1.491074007
HEXA	-0.686052008
MAN1A1	0.362242871
SGTB	-0.377827741
RXFP4	1.512828621
STEAP2	-0.07965427
BCAP31	0.675718296
LINC01347	0.175946367
CAMK1	0.006712594
C7orf49	0.163822822
SKAP1	0.539071145
CAPZB	1.220337618
CWF19L2	0.049183382
SRSF2	0.45976119
DCAF10	0.851513651
HADHA	0.973560676
EHBP1	-0.117477026
PARP4	0.426171731
RAVER1	1.466452805
ACAA1	1.220337618
NUP35	1.078675532
LBHD1	-0.717558772
ZNF544	-0.281072224
PCNXL3	0.274063521
HAX1	0.521264042
STAP2	0.169857272
SUV420H2	0.58638021
BRD4	0.188289768
RFNG	-0.309715463
PLEKHA5	0.417946278
STK4	0.253396545
TTC31	0.317030274
KPNA1	0.324407457
RAB11FIP2	0.175946367
MLLT1	0.539491983
GOLGA6L9	0.370002697
TXN2	1.423652259
C12orf76	-0.006712594
MED17	0.084905643
SLC12A6	0.059144613
SMARCD3	-0.267114917
FAM214A	-0.111920452
OFD1	1.250141017
PIK3R1	1.065152103
NPM3	0.020447822
GSDMB	1.407173341
AGAP3	0.485688574
AHCY	0.986323602
RAP2A	0.58638021
KATNA1	1.390840975
RAB11A	0.385718428
FOXRED1	0.863275638
LINC01160	0.851513651
ADAM1A	0.031766441
SSR1	0.625284104
DCUN1D3	1.078675532
PITX1	0.451259743
LINC00504	0.317030274
MOSPD1	0.249888228
ZMYM4	-0.069300835
SDCBP	0.054139761
BSG	1.342704089
CAPN7	0.213646504
ANKRD28	0.728231854
SHOC2	0.200855605
DKFZP586I1420	0.281072224
ORMDL2	0.863275638
WDR89	1.05831587
METTL4	-0.055889628
SPATA2	0.999191949
CPNE3	0.539491983
CLDN4	0.605674627
ZNF16	-0.260226045
COIL	0.999191949
CLU	-0.054139761
MTURN	0.151916593
CYTH2	0.220127185
ALG10	0
RAPGEF6	0.451259743
PDZD3	1.06528179
APEX1	0.194544719
C5orf63	0.696469539
SMARCAD1	-0.182090425
NUDT12	1.133912688
COQ4	0.986323602
LSM6	1.976470347
DCTN3	0.45976119
MFAP3	0.090207163
MTHFD1L	0.749838479
PGD	0.393675188
KIAA0922	-0.163822822
ATG4B	0.442827998
ARPC5L	0.655299683
TCHP	1.767621741
AATK	0.875133612
CDC42	-0.054139761
RLF	-0.246626057
HELZ	0.111920452
AKR1B1	0.782910497
CALCOCO1	0.188289768
NAV2	0.442827998
RNF40	0.728231854
MRPL20	1.543282177
H1F0	0.782910497
SMPD4	0.354547841
C10orf54	0.331847406
FAM64A	-0.426171731
IGF2	0.576849674
TFAP4	1.932897564
TPP1	0.494473687
MSMP	0.182090425
MRPS31	0.485688574
AP4B1	0.539491983
GPRC5C	0.839846795
KIAA1217	0.839846795
NOTCH2	-0.175946367
BRD2	0.494473687
XKR9	0.074452762
THAP4	0.982347356
TMEM138	0.377827741
PHF7	1.821203433
TCP1	1.390840975
JOSD1	0.539491983
ELMSAN1	-0.069300835
SLCO1B3	-0.015823175
TONSL	0.175946367
TLDC1	0.213646504
HERC2P7	-0.728231854
ADCK1	1.848529634
C1orf115	0.253396545
INTS7	0.576849674
LRRC37B	0.100961789
PTGES	0.665467739
SMIM11	1.374653225
EXOC7	-0.134459267
RPS6KB2	0.253396545
PDLIM2	0.134459267
EXOSC1	0.605674627
PRR5	1.17657595
KATNB1	0.233271715
MESDC1	0.58638021
SLC16A1	0.512260907
FBXL6	0.362242871
FBXO10	-0.011244854
MRPL45	0.163822822
LZTS3	0.274063521
NLGN2	-0.803229016
ATG13	0.151916593
SKA3	1.078675532
SKIV2L	0.233260703
RPL38	1.787538915
NLRX1	-0.346917194
MRPS31P5	0.728231854
ISCA1	1.092312101
ARL1	1.709056982
SKIL	0.288141395
FTO	0.220127185
RNF167	2.113264639
RBM25	1.280461447
SON	0.006712594
ELMOD3	0.962706747
CCNB1	0.339350517
TRIM15	1.358608208
TBC1D14	0.274063521
DHRS12	0.558019062
CHKB-CPT1B	0.011244854
ARHGAP1	0.645213481
TM2D2	0.558019062
PHC2	0.128746135
PKP2	0.875133612
NDUFA4	1.473988461
MIR1248	-0.591173196
DNM1P41	1.728384316
HNRNPUL2	0.999191949
TGIF2	-0.074452762
MSTO1	0.253396545
PGAM5	0.863275638
MACROD1	1.326939076
BROX	0.220127185
DHX34	0.151916593
CTSV	-0.020447822
STARD4	0.226665137
CPSF1	0.049183382
FAM214B	0.260226045
MBD3	0.354547841
ARMC8	0.331847406
ZNF32	-0.45976119
ATP6V0E2	-0.309715463
AKIRIN2	1.11992945
DNAL1	0.295271406
HOXA11-AS	1.767621741
NAT14	-0.385718428
BHLHE41	-0.095559116
PDCD5	3.21619859
SFN	1.065152103
SF3A3	0.875133612
S100A14	0.442827998
KAT6B	0.246626057
EXPH5	0.828274229
TEN1	0.948347016
COMMD9	0.476975118
DENND6A	0.207222756
RDH11	0.288141395
UCP2	0.163822822
C2orf69	0.485688574
GAL3ST2	1.422318237
WDR20	0.863275638
BTRC	0.281072224
NOP16	1.191039296
EREG	0.049183382
CAMK2N2	-0.176448312
DNAAF3	-0.451259743
